# NH3
# Columns are: atom mass (atomic units), x, y, z
14.0031  0        0        0
1.0079   0       -0.9377  -0.3816
1.0079   0.8121   0.4689  -0.3816
1.0079  -0.8121   0.4689  -0.3816
